Dates,Dates Url,Top 10 Gross,%± LW,Overall Gross,%± LW1,Releases,#1 Release,#1 Release Url,Genre,Budget,Running Time,Week,Week Url,Long Weekend,Country
Jan 23-26,https://www.boxofficemojo.com/weekend/2025W04/?area=BR&ref_=bo_wey_table_19,"$2,306,120",-37.70%,"$2,306,120",-37.70%,10,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl1092780033/?ref_=bo_wey_table_19,-,-,-,4,https://www.boxofficemojo.com/weekend/2025W04/?area=BR&ref_=bo_wey_table_19,FALSE,Brazil
Jan 16-19,https://www.boxofficemojo.com/weekend/2025W03/?area=BR&ref_=bo_wey_table_20,"$3,699,110",13.90%,"$3,699,110",13.90%,8,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl1092780033/?ref_=bo_wey_table_20,-,-,-,3,https://www.boxofficemojo.com/weekend/2025W03/?area=BR&ref_=bo_wey_table_20,FALSE,Brazil
Jan 9-12,https://www.boxofficemojo.com/weekend/2025W02/?area=BR&ref_=bo_wey_table_21,"$3,248,962",-69.80%,"$3,248,962",-69.80%,7,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl1092780033/?ref_=bo_wey_table_21,-,-,-,2,https://www.boxofficemojo.com/weekend/2025W02/?area=BR&ref_=bo_wey_table_21,FALSE,Brazil
Feb 7-9,https://www.boxofficemojo.com/weekend/2025W06/?area=CN&ref_=bo_wey_table_17,"$4,067",-55.50%,"$4,067",-55.50%,2,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl1109557249/?ref_=bo_wey_table_17,-,-,-,6,https://www.boxofficemojo.com/weekend/2025W06/?area=CN&ref_=bo_wey_table_17,FALSE,China
Jan 31-Feb 2,https://www.boxofficemojo.com/weekend/2025W05/?area=CN&ref_=bo_wey_table_18,"$9,139",-98.40%,"$9,139",-98.40%,1,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl1109557249/?ref_=bo_wey_table_18,-,-,-,5,https://www.boxofficemojo.com/weekend/2025W05/?area=CN&ref_=bo_wey_table_18,FALSE,China
Jan 24-26,https://www.boxofficemojo.com/weekend/2025W04/?area=CN&ref_=bo_wey_table_19,"$578,618",-68.10%,"$578,618",-68.10%,3,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl1109557249/?ref_=bo_wey_table_19,-,-,-,4,https://www.boxofficemojo.com/weekend/2025W04/?area=CN&ref_=bo_wey_table_19,FALSE,China
Jan 3-5,https://www.boxofficemojo.com/weekend/2025W01/?area=CN&ref_=bo_wey_table_22,"$914,418",-65%,"$914,418",-65%,3,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl1109557249/?ref_=bo_wey_table_22,-,-,-,1,https://www.boxofficemojo.com/weekend/2025W01/?area=CN&ref_=bo_wey_table_22,FALSE,China
Jan 10-12,https://www.boxofficemojo.com/weekend/2025W02/?area=GB&ref_=bo_wey_table_21,"$14,643,983",-30%,"$16,280,600",-23.20%,42,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl3139600385/?ref_=bo_wey_table_21,-,-,-,2,https://www.boxofficemojo.com/weekend/2025W02/?area=GB&ref_=bo_wey_table_21,FALSE,United Kingdom
Jan 9-12,https://www.boxofficemojo.com/weekend/2025W02/?area=MY&ref_=bo_wey_table_21,"$169,105",-39.80%,"$169,105",-39.80%,4,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2787278849/?ref_=bo_wey_table_21,-,-,-,2,https://www.boxofficemojo.com/weekend/2025W02/?area=MY&ref_=bo_wey_table_21,FALSE,Malaysia
Jan 2-5,https://www.boxofficemojo.com/weekend/2025W01/?area=MY&ref_=bo_wey_table_22,"$281,028",-60.10%,"$281,028",-60.10%,3,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2787278849/?ref_=bo_wey_table_22,-,-,-,1,https://www.boxofficemojo.com/weekend/2025W01/?area=MY&ref_=bo_wey_table_22,FALSE,Malaysia
Feb 6-9,https://www.boxofficemojo.com/weekend/2025W06/?area=DK&ref_=bo_wey_table_17,"$410,260",-13.20%,"$413,429",-13.50%,12,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2720169985/?ref_=bo_wey_table_17,-,-,-,6,https://www.boxofficemojo.com/weekend/2025W06/?area=DK&ref_=bo_wey_table_17,FALSE,Denmark
Jan 16-19,https://www.boxofficemojo.com/weekend/2025W03/?area=DK&ref_=bo_wey_table_20,"$570,898",-25.10%,"$570,898",-25.10%,7,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2720169985/?ref_=bo_wey_table_20,-,-,-,3,https://www.boxofficemojo.com/weekend/2025W03/?area=DK&ref_=bo_wey_table_20,FALSE,Denmark
Jan 9-12,https://www.boxofficemojo.com/weekend/2025W02/?area=DK&ref_=bo_wey_table_21,"$761,942",-47.30%,"$761,942",-47.30%,7,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2720169985/?ref_=bo_wey_table_21,-,-,-,2,https://www.boxofficemojo.com/weekend/2025W02/?area=DK&ref_=bo_wey_table_21,FALSE,Denmark
Jan 22-26,https://www.boxofficemojo.com/weekend/2025W04/?area=FR&ref_=bo_wey_table_19,"$8,312,710",-8%,"$11,777,363",-8.20%,33,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl1143111681/?ref_=bo_wey_table_19,-,-,-,4,https://www.boxofficemojo.com/weekend/2025W04/?area=FR&ref_=bo_wey_table_19,FALSE,France
Jan 15-19,https://www.boxofficemojo.com/weekend/2025W03/?area=FR&ref_=bo_wey_table_20,"$9,040,099",-19.90%,"$12,835,178",-13.70%,32,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl1143111681/?ref_=bo_wey_table_20,-,-,-,3,https://www.boxofficemojo.com/weekend/2025W03/?area=FR&ref_=bo_wey_table_20,FALSE,France
Jan 8-12,https://www.boxofficemojo.com/weekend/2025W02/?area=FR&ref_=bo_wey_table_21,"$11,287,849",-53%,"$14,871,174",-49%,32,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl1143111681/?ref_=bo_wey_table_21,-,-,-,2,https://www.boxofficemojo.com/weekend/2025W02/?area=FR&ref_=bo_wey_table_21,FALSE,France
Jan 1-5,https://www.boxofficemojo.com/weekend/2025W01/?area=FR&ref_=bo_wey_table_22,"$24,005,909",5.70%,"$29,182,222",13.30%,34,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl1143111681/?ref_=bo_wey_table_22,-,-,-,1,https://www.boxofficemojo.com/weekend/2025W01/?area=FR&ref_=bo_wey_table_22,FALSE,France
Feb 6-9,https://www.boxofficemojo.com/weekend/2025W06/?area=SG&ref_=bo_wey_table_17,"$53,179",-58.40%,"$53,179",-58.40%,9,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2619506689/?ref_=bo_wey_table_17,-,-,-,6,https://www.boxofficemojo.com/weekend/2025W06/?area=SG&ref_=bo_wey_table_17,FALSE,Singapore
Jan 30-Feb 2,https://www.boxofficemojo.com/weekend/2025W05/?area=SG&ref_=bo_wey_table_18,"$127,898",0.30%,"$127,898",0.30%,10,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2619506689/?ref_=bo_wey_table_18,-,-,-,5,https://www.boxofficemojo.com/weekend/2025W05/?area=SG&ref_=bo_wey_table_18,FALSE,Singapore
Jan 23-26,https://www.boxofficemojo.com/weekend/2025W04/?area=SG&ref_=bo_wey_table_19,"$127,494",-28.40%,"$127,494",-28.40%,10,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2619506689/?ref_=bo_wey_table_19,-,-,-,4,https://www.boxofficemojo.com/weekend/2025W04/?area=SG&ref_=bo_wey_table_19,FALSE,Singapore
Jan 16-19,https://www.boxofficemojo.com/weekend/2025W03/?area=SG&ref_=bo_wey_table_20,"$177,981",-31.20%,"$177,981",-31.20%,7,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2619506689/?ref_=bo_wey_table_20,-,-,-,3,https://www.boxofficemojo.com/weekend/2025W03/?area=SG&ref_=bo_wey_table_20,FALSE,Singapore
Jan 9-12,https://www.boxofficemojo.com/weekend/2025W02/?area=SG&ref_=bo_wey_table_21,"$258,798",-26.50%,"$258,798",-26.50%,7,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2619506689/?ref_=bo_wey_table_21,-,-,-,2,https://www.boxofficemojo.com/weekend/2025W02/?area=SG&ref_=bo_wey_table_21,FALSE,Singapore
Jan 2-5,https://www.boxofficemojo.com/weekend/2025W01/?area=SG&ref_=bo_wey_table_22,"$352,082",-67.40%,"$352,082",-67.40%,9,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2619506689/?ref_=bo_wey_table_22,-,-,-,1,https://www.boxofficemojo.com/weekend/2025W01/?area=SG&ref_=bo_wey_table_22,FALSE,Singapore
Feb 7-9,https://www.boxofficemojo.com/weekend/2025W06/?area=ZA&ref_=bo_wey_table_17,"$205,894",-13.80%,"$234,836",-11.80%,20,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl3911680001/?ref_=bo_wey_table_17,-,-,-,6,https://www.boxofficemojo.com/weekend/2025W06/?area=ZA&ref_=bo_wey_table_17,FALSE,South Africa
Jan 31-Feb 2,https://www.boxofficemojo.com/weekend/2025W05/?area=ZA&ref_=bo_wey_table_18,"$238,962",-12.50%,"$266,296",-11%,18,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl3911680001/?ref_=bo_wey_table_18,-,-,-,5,https://www.boxofficemojo.com/weekend/2025W05/?area=ZA&ref_=bo_wey_table_18,FALSE,South Africa
Jan 24-26,https://www.boxofficemojo.com/weekend/2025W04/?area=ZA&ref_=bo_wey_table_19,"$273,242",-15.60%,"$299,295",-9.60%,18,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl3911680001/?ref_=bo_wey_table_19,-,-,-,4,https://www.boxofficemojo.com/weekend/2025W04/?area=ZA&ref_=bo_wey_table_19,FALSE,South Africa
Jan 17-19,https://www.boxofficemojo.com/weekend/2025W03/?area=ZA&ref_=bo_wey_table_20,"$323,719",-43.80%,"$331,048",-43.30%,18,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl3911680001/?ref_=bo_wey_table_20,-,-,-,3,https://www.boxofficemojo.com/weekend/2025W03/?area=ZA&ref_=bo_wey_table_20,FALSE,South Africa
Jan 10-12,https://www.boxofficemojo.com/weekend/2025W02/?area=ZA&ref_=bo_wey_table_21,"$576,283",-9.10%,"$583,718",-9.60%,19,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl3911680001/?ref_=bo_wey_table_21,-,-,-,2,https://www.boxofficemojo.com/weekend/2025W02/?area=ZA&ref_=bo_wey_table_21,FALSE,South Africa
Jan 3-5,https://www.boxofficemojo.com/weekend/2025W01/?area=ZA&ref_=bo_wey_table_22,"$634,080",1024.30%,"$646,061",1045.50%,17,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl3911680001/?ref_=bo_wey_table_22,-,-,-,1,https://www.boxofficemojo.com/weekend/2025W01/?area=ZA&ref_=bo_wey_table_22,FALSE,South Africa
Jan 24-26,https://www.boxofficemojo.com/weekend/2025W04/?area=ES&ref_=bo_wey_table_19,"$3,873,973",45.90%,"$4,794,073",80.60%,63,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl3106045953/?ref_=bo_wey_table_19,-,-,-,4,https://www.boxofficemojo.com/weekend/2025W04/?area=ES&ref_=bo_wey_table_19,FALSE,Spain
Jan 17-19,https://www.boxofficemojo.com/weekend/2025W03/?area=ES&ref_=bo_wey_table_20,"$2,654,336",-17.60%,"$2,654,336",-17.60%,10,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl3106045953/?ref_=bo_wey_table_20,-,-,-,3,https://www.boxofficemojo.com/weekend/2025W03/?area=ES&ref_=bo_wey_table_20,FALSE,Spain
Jan 10-12,https://www.boxofficemojo.com/weekend/2025W02/?area=ES&ref_=bo_wey_table_21,"$3,220,438",-46.40%,"$3,220,438",-52.60%,9,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl3106045953/?ref_=bo_wey_table_21,-,-,-,2,https://www.boxofficemojo.com/weekend/2025W02/?area=ES&ref_=bo_wey_table_21,FALSE,Spain
Jan 3-5,https://www.boxofficemojo.com/weekend/2025W01/?area=ES&ref_=bo_wey_table_22,"$6,009,822",-34.20%,"$6,800,350",-31%,53,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl3106045953/?ref_=bo_wey_table_22,-,-,-,1,https://www.boxofficemojo.com/weekend/2025W01/?area=ES&ref_=bo_wey_table_22,FALSE,Spain
Feb 5-9,https://www.boxofficemojo.com/weekend/2025W06/?area=CH&ref_=bo_wey_table_17,"$562,737",-34.70%,"$563,106",-34.70%,11,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2653061121/?ref_=bo_wey_table_17,-,-,-,6,https://www.boxofficemojo.com/weekend/2025W06/?area=CH&ref_=bo_wey_table_17,FALSE,Switzerland
Jan 29-Feb 2,https://www.boxofficemojo.com/weekend/2025W05/?area=CH&ref_=bo_wey_table_18,"$861,856",24.30%,"$862,306",24.40%,11,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2653061121/?ref_=bo_wey_table_18,-,-,-,5,https://www.boxofficemojo.com/weekend/2025W05/?area=CH&ref_=bo_wey_table_18,FALSE,Switzerland
Jan 22-26,https://www.boxofficemojo.com/weekend/2025W04/?area=CH&ref_=bo_wey_table_19,"$693,222",-14.60%,"$693,222",-14.60%,8,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2653061121/?ref_=bo_wey_table_19,-,-,-,4,https://www.boxofficemojo.com/weekend/2025W04/?area=CH&ref_=bo_wey_table_19,FALSE,Switzerland
Jan 15-19,https://www.boxofficemojo.com/weekend/2025W03/?area=CH&ref_=bo_wey_table_20,"$812,157",-23.60%,"$812,157",-23.60%,7,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2653061121/?ref_=bo_wey_table_20,-,-,-,3,https://www.boxofficemojo.com/weekend/2025W03/?area=CH&ref_=bo_wey_table_20,FALSE,Switzerland
Jan 8-12,https://www.boxofficemojo.com/weekend/2025W02/?area=CH&ref_=bo_wey_table_21,"$1,063,448",-53.20%,"$1,063,448",-53.20%,6,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2653061121/?ref_=bo_wey_table_21,-,-,-,2,https://www.boxofficemojo.com/weekend/2025W02/?area=CH&ref_=bo_wey_table_21,FALSE,Switzerland
Jan 1-5,https://www.boxofficemojo.com/weekend/2025W01/?area=CH&ref_=bo_wey_table_22,"$2,269,990",13.20%,"$2,269,990",13.20%,8,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2653061121/?ref_=bo_wey_table_22,-,-,-,1,https://www.boxofficemojo.com/weekend/2025W01/?area=CH&ref_=bo_wey_table_22,FALSE,Switzerland
Jan 24-26,https://www.boxofficemojo.com/weekend/2025W04/?area=TW&ref_=bo_wey_table_19,"$139,312",-17.50%,"$139,312",-17.50%,3,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2669838337/?ref_=bo_wey_table_19,-,-,-,4,https://www.boxofficemojo.com/weekend/2025W04/?area=TW&ref_=bo_wey_table_19,FALSE,Taiwan
Jan 17-19,https://www.boxofficemojo.com/weekend/2025W03/?area=TW&ref_=bo_wey_table_20,"$168,812",-18.90%,"$168,812",-18.90%,5,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2669838337/?ref_=bo_wey_table_20,-,-,-,3,https://www.boxofficemojo.com/weekend/2025W03/?area=TW&ref_=bo_wey_table_20,FALSE,Taiwan
Jan 10-12,https://www.boxofficemojo.com/weekend/2025W02/?area=TW&ref_=bo_wey_table_21,"$208,256",-29.20%,"$208,256",-29.20%,5,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2669838337/?ref_=bo_wey_table_21,-,-,-,2,https://www.boxofficemojo.com/weekend/2025W02/?area=TW&ref_=bo_wey_table_21,FALSE,Taiwan
Jan 3-5,https://www.boxofficemojo.com/weekend/2025W01/?area=TW&ref_=bo_wey_table_22,"$294,241",-52.50%,"$294,241",-52.50%,5,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2669838337/?ref_=bo_wey_table_22,-,-,-,1,https://www.boxofficemojo.com/weekend/2025W01/?area=TW&ref_=bo_wey_table_22,FALSE,Taiwan
Jan 9-12,https://www.boxofficemojo.com/weekend/2025W02/?area=TH&ref_=bo_wey_table_21,"$104,472",-33.90%,"$104,472",-33.90%,3,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2418180097/?ref_=bo_wey_table_21,-,-,-,2,https://www.boxofficemojo.com/weekend/2025W02/?area=TH&ref_=bo_wey_table_21,FALSE,Thailand
Jan 2-5,https://www.boxofficemojo.com/weekend/2025W01/?area=TH&ref_=bo_wey_table_22,"$157,983",-51%,"$157,983",-51%,3,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl2418180097/?ref_=bo_wey_table_22,-,-,-,1,https://www.boxofficemojo.com/weekend/2025W01/?area=TH&ref_=bo_wey_table_22,FALSE,Thailand
Jan 16-19,https://www.boxofficemojo.com/weekend/2025W03/?area=AE&ref_=bo_wey_table_20,"$1,797,910",-36.50%,"$2,295,129",-26.20%,42,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl170229761/?ref_=bo_wey_table_20,-,-,-,3,https://www.boxofficemojo.com/weekend/2025W03/?area=AE&ref_=bo_wey_table_20,FALSE,UAE
Jan 2-5,https://www.boxofficemojo.com/weekend/2025W01/?area=AE&ref_=bo_wey_table_22,"$2,571,828",86.80%,"$2,772,375",101.40%,34,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl170229761/?ref_=bo_wey_table_22,-,-,-,1,https://www.boxofficemojo.com/weekend/2025W01/?area=AE&ref_=bo_wey_table_22,FALSE,UAE
Jan 16-19,https://www.boxofficemojo.com/weekend/2025W03/?area=SI&ref_=bo_wey_table_20,"$136,426",-9.80%,"$152,545",-6.40%,20,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl522551297/?ref_=bo_wey_table_20,-,-,-,3,https://www.boxofficemojo.com/weekend/2025W03/?area=SI&ref_=bo_wey_table_20,FALSE,Slovenia
Jan 9-12,https://www.boxofficemojo.com/weekend/2025W02/?area=SI&ref_=bo_wey_table_21,"$151,285",-53.20%,"$163,005",-51.80%,19,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl522551297/?ref_=bo_wey_table_21,-,-,-,2,https://www.boxofficemojo.com/weekend/2025W02/?area=SI&ref_=bo_wey_table_21,FALSE,Slovenia
Jan 2-5,https://www.boxofficemojo.com/weekend/2025W01/?area=SI&ref_=bo_wey_table_22,"$323,173",0.70%,"$338,241",<0.1%,20,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl522551297/?ref_=bo_wey_table_22,-,-,-,1,https://www.boxofficemojo.com/weekend/2025W01/?area=SI&ref_=bo_wey_table_22,FALSE,Slovenia
Jan 9-12,https://www.boxofficemojo.com/weekend/2025W02/?area=PT&ref_=bo_wey_table_21,"$985,164",-26.90%,"$1,111,745",-21.10%,39,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl874872833/?ref_=bo_wey_table_21,-,-,-,2,https://www.boxofficemojo.com/weekend/2025W02/?area=PT&ref_=bo_wey_table_21,FALSE,Portugal
Jan 2-5,https://www.boxofficemojo.com/weekend/2025W01/?area=PT&ref_=bo_wey_table_22,"$1,348,361",-8.80%,"$1,408,469",-7.80%,36,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl874872833/?ref_=bo_wey_table_22,-,-,-,1,https://www.boxofficemojo.com/weekend/2025W01/?area=PT&ref_=bo_wey_table_22,FALSE,Portugal
Feb 6-9,https://www.boxofficemojo.com/weekend/2025W06/?area=CZ&ref_=bo_wey_table_17,"$886,058",-35.70%,"$1,050,796",-34%,20,Na plech,https://www.boxofficemojo.com/release/rl3710484481/?ref_=bo_wey_table_17,-,-,-,6,https://www.boxofficemojo.com/weekend/2025W06/?area=CZ&ref_=bo_wey_table_17,FALSE,Czech Replublic
Jan 30-Feb 2,https://www.boxofficemojo.com/weekend/2025W05/?area=CZ&ref_=bo_wey_table_18,"$1,377,060",4.10%,"$1,590,987",10.40%,20,Na plech,https://www.boxofficemojo.com/release/rl3710484481/?ref_=bo_wey_table_18,-,-,-,5,https://www.boxofficemojo.com/weekend/2025W05/?area=CZ&ref_=bo_wey_table_18,FALSE,Czech Replublic
Jan 23-26,https://www.boxofficemojo.com/weekend/2025W04/?area=CZ&ref_=bo_wey_table_19,"$1,322,343",88.70%,"$1,440,520",79.80%,19,Na plech,https://www.boxofficemojo.com/release/rl3710484481/?ref_=bo_wey_table_19,-,-,-,4,https://www.boxofficemojo.com/weekend/2025W04/?area=CZ&ref_=bo_wey_table_19,FALSE,Czech Replublic
Feb 28-Mar 2,https://www.boxofficemojo.com/weekend/2025W09/?area=VN&ref_=bo_wey_table_13,"$2,423,096",-29.90%,"$2,534,984",-27.20%,22,Nha Gia Tien,https://www.boxofficemojo.com/release/rl53641217/?ref_=bo_wey_table_13,-,-,-,9,https://www.boxofficemojo.com/weekend/2025W09/?area=VN&ref_=bo_wey_table_13,FALSE,Vietnam
Feb 21-23,https://www.boxofficemojo.com/weekend/2025W08/?area=VN&ref_=bo_wey_table_14,"$3,458,968",-6.70%,"$3,480,708",-6.60%,18,Nha Gia Tien,https://www.boxofficemojo.com/release/rl53641217/?ref_=bo_wey_table_14,-,-,-,8,https://www.boxofficemojo.com/weekend/2025W08/?area=VN&ref_=bo_wey_table_14,FALSE,Vietnam
Jan 3-5,https://www.boxofficemojo.com/weekend/2025W01/?area=GB&ref_=bo_wey_table_22,"$20,907,201",-31.30%,"$21,203,267",-31.40%,32,Nosferatu,https://www.boxofficemojo.com/release/rl1361346561/?ref_=bo_wey_table_22,-,-,-,1,https://www.boxofficemojo.com/weekend/2025W01/?area=GB&ref_=bo_wey_table_22,FALSE,United Kingdom
Jan 17-19,https://www.boxofficemojo.com/weekend/2025W03/?area=FI&ref_=bo_wey_table_20,"$382,906",-18.80%,"$382,906",-18.80%,10,Nosferatu,https://www.boxofficemojo.com/release/rl1344765953/?ref_=bo_wey_table_20,-,-,-,3,https://www.boxofficemojo.com/weekend/2025W03/?area=FI&ref_=bo_wey_table_20,FALSE,Finland
Jan 10-12,https://www.boxofficemojo.com/weekend/2025W02/?area=FI&ref_=bo_wey_table_21,"$471,284",-47.50%,"$471,284",-47.50%,9,Nosferatu,https://www.boxofficemojo.com/release/rl1344765953/?ref_=bo_wey_table_21,-,-,-,2,https://www.boxofficemojo.com/weekend/2025W02/?area=FI&ref_=bo_wey_table_21,FALSE,Finland
Jan 3-5,https://www.boxofficemojo.com/weekend/2025W01/?area=FI&ref_=bo_wey_table_22,"$897,993",58.10%,"$897,993",58.10%,10,Nosferatu,https://www.boxofficemojo.com/release/rl1344765953/?ref_=bo_wey_table_22,-,-,-,1,https://www.boxofficemojo.com/weekend/2025W01/?area=FI&ref_=bo_wey_table_22,FALSE,Finland
Jan 16-19,https://www.boxofficemojo.com/weekend/2025W03/?area=GR&ref_=bo_wey_table_20,"$134,611",-45.10%,"$134,611",-45.10%,7,Nosferatu,https://www.boxofficemojo.com/release/rl1361543169/?ref_=bo_wey_table_20,-,-,-,3,https://www.boxofficemojo.com/weekend/2025W03/?area=GR&ref_=bo_wey_table_20,FALSE,Greece
Jan 9-12,https://www.boxofficemojo.com/weekend/2025W02/?area=GR&ref_=bo_wey_table_21,"$245,286",-64.90%,"$245,286",-64.90%,6,Nosferatu,https://www.boxofficemojo.com/release/rl1361543169/?ref_=bo_wey_table_21,-,-,-,2,https://www.boxofficemojo.com/weekend/2025W02/?area=GR&ref_=bo_wey_table_21,FALSE,Greece
Jan 17-19,https://www.boxofficemojo.com/weekend/2025W03/?area=SE&ref_=bo_wey_table_20,"$775,480",-14.40%,"$775,480",-14.40%,8,Nosferatu,https://www.boxofficemojo.com/release/rl1344569345/?ref_=bo_wey_table_20,-,-,-,3,https://www.boxofficemojo.com/weekend/2025W03/?area=SE&ref_=bo_wey_table_20,FALSE,Sweden
Jan 10-12,https://www.boxofficemojo.com/weekend/2025W02/?area=SE&ref_=bo_wey_table_21,"$905,598",-50.80%,"$905,598",-50.80%,7,Nosferatu,https://www.boxofficemojo.com/release/rl1344569345/?ref_=bo_wey_table_21,-,-,-,2,https://www.boxofficemojo.com/weekend/2025W02/?area=SE&ref_=bo_wey_table_21,FALSE,Sweden
Jan 3-5,https://www.boxofficemojo.com/weekend/2025W01/?area=SE&ref_=bo_wey_table_22,"$1,840,030",20.50%,"$1,840,030",20.50%,8,Nosferatu,https://www.boxofficemojo.com/release/rl1344569345/?ref_=bo_wey_table_22,-,-,-,1,https://www.boxofficemojo.com/weekend/2025W01/?area=SE&ref_=bo_wey_table_22,FALSE,Sweden
Jan 17-19,https://www.boxofficemojo.com/weekend/2025W03/?area=VE&ref_=bo_wey_table_20,"$38,232",88.50%,"$38,232",88.50%,3,Nosferatu,https://www.boxofficemojo.com/release/rl388595713/?ref_=bo_wey_table_20,-,-,-,3,https://www.boxofficemojo.com/weekend/2025W03/?area=VE&ref_=bo_wey_table_20,FALSE,Venezuela
Jan 10-12,https://www.boxofficemojo.com/weekend/2025W02/?area=VE&ref_=bo_wey_table_21,"$20,279",190%,"$20,279",190%,2,Nosferatu,https://www.boxofficemojo.com/release/rl388595713/?ref_=bo_wey_table_21,-,-,-,2,https://www.boxofficemojo.com/weekend/2025W02/?area=VE&ref_=bo_wey_table_21,FALSE,Venezuela
Jan 16-19,https://www.boxofficemojo.com/weekend/2025W03/?area=UA&ref_=bo_wey_table_20,"$117,910",-48.40%,"$117,910",-48.40%,4,Nosferatu,https://www.boxofficemojo.com/release/rl1076330497/?ref_=bo_wey_table_20,-,-,-,3,https://www.boxofficemojo.com/weekend/2025W03/?area=UA&ref_=bo_wey_table_20,FALSE,Ukraine
