Dates,Top 10 Gross,%± LW,Overall Gross,%± LW1,Releases,#1 Release,Genre,Week Url,Long Weekend,Country,Formatted_Date,Month,Year,OMDB_Runtime,OMDB_Genre,OMDB_imdbID,OMDB_Budget
Mar 7-9,6121.0,-0.356,6121.0,-0.356,1,The Monkey,Horror,https://www.boxofficemojo.com/weekend/2025W10/?area=VE&ref_=bo_wey_table_13,False,Venezuela,2025-03-07,March,2025.0,98 min,Horror,tt27714946,"$39,675,153"
Feb 28-Mar 2,9499.0,-0.523,9499.0,-0.523,1,The Monkey,Horror,https://www.boxofficemojo.com/weekend/2025W09/?area=VE&ref_=bo_wey_table_14,False,Venezuela,,,,98 min,Horror,tt27714946,"$39,675,153"
Apr 3-6,114981.0,2.606,114981.0,2.606,3,The Monkey,Horror,https://www.boxofficemojo.com/weekend/2025W14/?area=UA&ref_=bo_wey_table_9,False,Ukraine,2025-04-03,April,2025.0,98 min,Horror,tt27714946,"$39,675,153"
Mar 6-9,51997.0,-0.551,51997.0,-0.551,5,The Monkey,Horror,https://www.boxofficemojo.com/weekend/2025W10/?area=UA&ref_=bo_wey_table_13,False,Ukraine,2025-03-06,March,2025.0,98 min,Horror,tt27714946,"$39,675,153"
Feb 27-Mar 2,115891.0,-0.474,115891.0,-0.474,7,The Monkey,Horror,https://www.boxofficemojo.com/weekend/2025W09/?area=UA&ref_=bo_wey_table_14,False,Ukraine,,,,98 min,Horror,tt27714946,"$39,675,153"
May 29-Jun 1,51832.0,33.555,51832.0,33.555,3,The Phoenician Scheme,"Action, Comedy, Crime",https://www.boxofficemojo.com/weekend/2025W22/?area=GR&ref_=bo_wey_table_1,False,Greece,,,,101 min,"Action, Comedy, Crime",tt30840798,N/A
May 30-Jun 1,26385.0,-0.963,26385.0,-0.965,1,The Phoenician Scheme,"Action, Comedy, Crime",https://www.boxofficemojo.com/weekend/2025W22/?area=TR&ref_=bo_wey_table_1,False,Turkey,,,,101 min,"Action, Comedy, Crime",tt30840798,N/A
May 30-Jun 1,8640.0,,8640.0,,1,The Phoenician Scheme,"Action, Comedy, Crime",https://www.boxofficemojo.com/weekend/2025W22/?area=VE&ref_=bo_wey_table_1,False,Venezuela,,,,101 min,"Action, Comedy, Crime",tt30840798,N/A
May 29-Jun 1,71461.0,,71461.0,,1,The Phoenician Scheme,"Action, Comedy, Crime",https://www.boxofficemojo.com/weekend/2025W22/?area=UA&ref_=bo_wey_table_1,False,Ukraine,,,,101 min,"Action, Comedy, Crime",tt30840798,N/A
Apr 9-13,3546.0,-0.819,3546.0,-0.819,2,The Woman in the Yard,"Drama, Horror, Thriller",https://www.boxofficemojo.com/weekend/2025W15/?area=TT&ref_=bo_wey_table_4,False,Trinad & Tobago,2025-04-09,April,2025.0,88 min,"Drama, Horror, Thriller",tt31314296,"$22,405,985"
Apr 2-6,19641.0,6.353,19641.0,6.353,2,The Woman in the Yard,"Drama, Horror, Thriller",https://www.boxofficemojo.com/weekend/2025W14/?area=TT&ref_=bo_wey_table_5,False,Trinad & Tobago,2025-04-02,April,2025.0,88 min,"Drama, Horror, Thriller",tt31314296,"$22,405,985"
Mar 26-30,2671.0,0.924,2671.0,0.924,2,The Woman in the Yard,"Drama, Horror, Thriller",https://www.boxofficemojo.com/weekend/2025W13/?area=TT&ref_=bo_wey_table_6,False,Trinad & Tobago,2025-03-26,March,2025.0,88 min,"Drama, Horror, Thriller",tt31314296,"$22,405,985"
Apr 24-27,4948582.0,0.919,5272144.0,0.768,39,Thudarum,Drama,https://www.boxofficemojo.com/weekend/2025W17/?area=AE&ref_=bo_wey_table_6,False,UAE,2025-04-24,April,2025.0,163 min,Drama,tt31969600,N/A
May 9-11,520673.0,-0.711,520673.0,-0.711,2,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W19/?area=IN&ref_=bo_wey_table_4,False,Australia,2025-05-09,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 2-4,1799585.0,100.585,1799585.0,100.585,2,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=IN&ref_=bo_wey_table_5,False,Australia,2025-05-02,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 9-11,520673.0,-0.711,520673.0,-0.711,2,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W19/?area=IN&ref_=bo_wey_table_4,False,India,2025-05-09,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 2-4,1799585.0,100.585,1799585.0,100.585,2,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=IN&ref_=bo_wey_table_5,False,India,2025-05-02,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 2-4,10873626.0,0.576,11037847.0,0.544,41,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=KR&ref_=bo_wey_table_5,False,South Korea,2025-05-02,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 8-11,1622801.0,-0.595,1622801.0,-0.595,10,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W19/?area=BR&ref_=bo_wey_table_4,False,Brazil,2025-05-08,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 1-4,4009194.0,2.671,4009194.0,2.671,9,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=BR&ref_=bo_wey_table_5,False,Brazil,2025-05-01,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 16-18,1246140.0,-0.203,1246140.0,-0.203,3,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W20/?area=CN&ref_=bo_wey_table_3,False,China,2025-05-16,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 9-11,1564042.0,-0.85,1564042.0,-0.85,3,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W19/?area=CN&ref_=bo_wey_table_4,False,China,2025-05-09,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 2-4,10430722.0,83.589,10430722.0,83.589,3,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=CN&ref_=bo_wey_table_5,False,China,2025-05-02,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 9-11,7239365.0,-0.493,7968728.0,-0.489,61,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W19/?area=GB&ref_=bo_wey_table_4,False,United Kingdom,2025-05-09,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 2-4,14268270.0,0.062,15602792.0,0.057,56,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=GB&ref_=bo_wey_table_5,False,United Kingdom,2025-05-02,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 16-18,109301.0,-0.36,109442.0,-0.359,11,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W20/?area=FI&ref_=bo_wey_table_3,False,Finland,2025-05-16,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 9-11,170683.0,-0.559,170683.0,-0.559,10,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W19/?area=FI&ref_=bo_wey_table_4,False,Finland,2025-05-09,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 2-4,387403.0,0.193,387403.0,0.193,10,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=FI&ref_=bo_wey_table_5,False,Finland,2025-05-02,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 8-11,677449.0,-0.6,677449.0,-0.6,1,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W19/?area=MY&ref_=bo_wey_table_4,False,Malaysia,2025-05-08,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 1-4,1691556.0,72.114,1691556.0,72.114,2,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=MY&ref_=bo_wey_table_5,False,Malaysia,2025-05-01,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 15-18,194706.0,-0.092,194706.0,-0.092,9,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W20/?area=DK&ref_=bo_wey_table_3,False,Denmark,2025-05-15,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 8-11,214534.0,-0.418,214534.0,-0.418,10,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W19/?area=DK&ref_=bo_wey_table_4,False,Denmark,2025-05-08,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 1-4,368747.0,0.693,368827.0,0.694,11,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=DK&ref_=bo_wey_table_5,False,Denmark,2025-05-01,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 7-11,8130761.0,-0.149,11319578.0,-0.121,36,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W19/?area=FR&ref_=bo_wey_table_4,False,France,2025-05-07,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
Apr 30-May 4,9550770.0,2.548,12872793.0,3.778,35,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=FR&ref_=bo_wey_table_5,False,France,,,,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 15-18,211252.0,-0.585,211252.0,-0.585,6,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W20/?area=SG&ref_=bo_wey_table_3,False,Singapore,2025-05-15,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 8-11,508835.0,-0.514,508835.0,-0.514,6,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W19/?area=SG&ref_=bo_wey_table_4,False,Singapore,2025-05-08,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 1-4,1046455.0,20.755,1046455.0,20.755,7,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=SG&ref_=bo_wey_table_5,False,Singapore,2025-05-01,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 2-4,585894.0,0.372,615473.0,0.391,19,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=ZA&ref_=bo_wey_table_5,False,South Africa,2025-05-02,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 9-11,2821982.0,-0.485,3504513.0,-0.435,60,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W19/?area=ES&ref_=bo_wey_table_4,False,Spain,2025-05-09,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 2-4,5483588.0,0.533,6197742.0,0.456,46,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=ES&ref_=bo_wey_table_5,False,Spain,2025-05-02,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 23-25,69970.0,-0.423,69970.0,-0.423,4,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W21/?area=SE&ref_=bo_wey_table_2,False,Sweden,2025-05-23,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 16-18,121179.0,-0.549,121179.0,-0.549,5,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W20/?area=SE&ref_=bo_wey_table_3,False,Sweden,2025-05-16,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 9-11,268733.0,-0.552,268733.0,-0.552,6,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W19/?area=SE&ref_=bo_wey_table_4,False,Sweden,2025-05-09,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 2-4,599814.0,0.142,599814.0,0.136,8,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=SE&ref_=bo_wey_table_5,False,Sweden,2025-05-02,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 14-18,192016.0,-0.465,192016.0,-0.465,10,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W20/?area=CH&ref_=bo_wey_table_3,False,Switzerland,2025-05-14,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 7-11,359159.0,-0.497,359159.0,-0.497,10,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W19/?area=CH&ref_=bo_wey_table_4,False,Switzerland,2025-05-07,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
Apr 30-May 4,714699.0,0.076,714699.0,0.074,10,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=CH&ref_=bo_wey_table_5,False,Switzerland,,,,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 16-18,241283.0,-0.54,241283.0,-0.54,5,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W20/?area=TW&ref_=bo_wey_table_3,False,Taiwan,2025-05-16,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 9-11,524505.0,-0.693,524505.0,-0.693,6,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W19/?area=TW&ref_=bo_wey_table_4,False,Taiwan,2025-05-09,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 2-4,1708797.0,1.592,1708797.0,1.592,5,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=TW&ref_=bo_wey_table_5,False,Taiwan,2025-05-02,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 15-18,100896.0,-0.707,100896.0,-0.707,1,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W20/?area=TH&ref_=bo_wey_table_3,False,Thailand,2025-05-15,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 8-11,344037.0,-0.767,344037.0,-0.767,1,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W19/?area=TH&ref_=bo_wey_table_4,False,Thailand,2025-05-08,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 1-4,1475863.0,165.595,1475863.0,165.595,2,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=TH&ref_=bo_wey_table_5,False,Thailand,2025-05-01,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 9-11,717003.0,-0.264,853595.0,-0.214,50,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W19/?area=TR&ref_=bo_wey_table_4,False,Turkey,2025-05-09,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 2-4,973689.0,0.056,1085820.0,0.003,50,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=TR&ref_=bo_wey_table_5,False,Turkey,2025-05-02,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 8-11,2522048.0,-0.451,2959394.0,-0.4,45,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W19/?area=AE&ref_=bo_wey_table_4,False,UAE,2025-05-08,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 1-4,4597236.0,-0.071,4929558.0,-0.065,37,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=AE&ref_=bo_wey_table_5,False,UAE,2025-05-01,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 1-4,331116.0,-0.145,356379.0,-0.147,20,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=SK&ref_=bo_wey_table_5,False,Slovakia,2025-05-01,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 2-4,529753.0,-0.308,560083.0,-0.311,33,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=RO&ref_=bo_wey_table_5,False,Romania,2025-05-02,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 9-11,1372621.0,-0.189,1414923.0,-0.174,18,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W19/?area=PL&ref_=bo_wey_table_4,False,Poland,2025-05-09,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 2-4,1693485.0,-0.207,1713003.0,-0.21,16,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=PL&ref_=bo_wey_table_5,False,Poland,2025-05-02,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 8-11,456578.0,-0.564,546611.0,-0.524,40,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W19/?area=PT&ref_=bo_wey_table_4,False,Portugal,2025-05-08,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
May 1-4,1046777.0,90.31,1149270.0,99.25,39,Thunderbolts*,"Action, Adventure, Crime",https://www.boxofficemojo.com/weekend/2025W18/?area=PT&ref_=bo_wey_table_5,False,Portugal,2025-05-01,May,2025.0,127 min,"Action, Adventure, Crime",tt20969586,"$160,991,022"
Feb 22-23,10219997.0,-0.237,10497863.0,-0.227,15,Trillion Game,Drama,https://www.boxofficemojo.com/weekend/2025W08/?area=JP&ref_=bo_wey_table_15,False,Japan,2025-02-22,February,2025.0,N/A,Drama,tt28371434,
Feb 15-16,13402344.0,0.895,13579985.0,0.809,14,Trillion Game,Drama,https://www.boxofficemojo.com/weekend/2025W07/?area=JP&ref_=bo_wey_table_16,False,Japan,2025-02-15,February,2025.0,N/A,Drama,tt28371434,
Apr 11-13,2093689.0,-0.197,2125543.0,-0.203,21,Tunnel,"Drama, Thriller",https://www.boxofficemojo.com/weekend/2025W15/?area=VN&ref_=bo_wey_table_7,False,Vietnam,2025-04-11,April,2025.0,126 min,"Drama, Thriller",tt5910280,"$568,876"
Apr 4-6,2607252.0,1.424,2668337.0,1.312,21,Tunnel,"Drama, Thriller",https://www.boxofficemojo.com/weekend/2025W14/?area=VN&ref_=bo_wey_table_8,False,Vietnam,2025-04-04,April,2025.0,126 min,"Drama, Thriller",tt5910280,"$568,876"
Jan 16-19,700597.0,-0.355,800975.0,-0.349,18,V dobrém i zlém,Not found,https://www.boxofficemojo.com/weekend/2025W03/?area=CZ&ref_=bo_wey_table_20,False,Czech Replublic,2025-01-16,January,2025.0,,,,
Jan 2-5,1045697.0,-0.412,1140524.0,-0.394,19,V dobrém i zlém,Not found,https://www.boxofficemojo.com/weekend/2025W01/?area=CZ&ref_=bo_wey_table_22,False,Czech Replublic,2025-01-02,January,2025.0,,,,
Feb 6-9,1631059.0,0.034,2020091.0,-0.006,44,VidaaMuyarchi,"Action, Thriller",https://www.boxofficemojo.com/weekend/2025W06/?area=AE&ref_=bo_wey_table_17,False,UAE,2025-02-06,February,2025.0,154 min,"Action, Thriller",tt18926098,N/A
Apr 24-27,1383312.0,0.09,1432706.0,0.106,19,Vysehrad Dvje,Comedy,https://www.boxofficemojo.com/weekend/2025W17/?area=CZ&ref_=bo_wey_table_6,False,Czech Replublic,2025-04-24,April,2025.0,N/A,Comedy,tt36734114,N/A
Jan 23-26,166108.0,-0.117,166108.0,-0.117,8,Wicked,"Fantasy, Musical, Romance",https://www.boxofficemojo.com/weekend/2025W04/?area=IL&ref_=bo_wey_table_19,False,Israel,2025-01-23,January,2025.0,160 min,"Fantasy, Musical, Romance",tt1262426,"$473,231,120"
Jan 16-19,188202.0,-0.504,188202.0,-0.504,6,Wicked,"Fantasy, Musical, Romance",https://www.boxofficemojo.com/weekend/2025W03/?area=IL&ref_=bo_wey_table_20,False,Israel,2025-01-16,January,2025.0,160 min,"Fantasy, Musical, Romance",tt1262426,"$473,231,120"
Jan 3-5,6993.0,,6993.0,,1,Wicked,"Fantasy, Musical, Romance",https://www.boxofficemojo.com/weekend/2025W01/?area=VE&ref_=bo_wey_table_22,False,Venezuela,2025-01-03,January,2025.0,160 min,"Fantasy, Musical, Romance",tt1262426,"$473,231,120"
Jan 30-Feb 2,47789.0,-0.705,47789.0,-0.705,5,Wolf Man,Horror,https://www.boxofficemojo.com/weekend/2025W05/?area=MY&ref_=bo_wey_table_18,False,Malaysia,,,,103 min,Horror,tt4216984,"$20,707,280"
Jan 23-26,162192.0,-0.009,162192.0,-0.009,6,Wolf Man,Horror,https://www.boxofficemojo.com/weekend/2025W04/?area=MY&ref_=bo_wey_table_19,False,Malaysia,2025-01-23,January,2025.0,103 min,Horror,tt4216984,"$20,707,280"
Jan 16-19,163609.0,-0.033,163609.0,-0.033,4,Wolf Man,Horror,https://www.boxofficemojo.com/weekend/2025W03/?area=MY&ref_=bo_wey_table_20,False,Malaysia,2025-01-16,January,2025.0,103 min,Horror,tt4216984,"$20,707,280"
Jan 16-19,104115.0,-0.003,104115.0,-0.003,3,Wolf Man,Horror,https://www.boxofficemojo.com/weekend/2025W03/?area=TH&ref_=bo_wey_table_20,False,Thailand,2025-01-16,January,2025.0,103 min,Horror,tt4216984,"$20,707,280"
Jan 22-26,9736.0,-0.529,9736.0,-0.529,3,Wolf Man,Horror,https://www.boxofficemojo.com/weekend/2025W04/?area=TT&ref_=bo_wey_table_15,False,Trinad & Tobago,2025-01-22,January,2025.0,103 min,Horror,tt4216984,"$20,707,280"
Jan 15-19,20667.0,0.736,20667.0,0.736,3,Wolf Man,Horror,https://www.boxofficemojo.com/weekend/2025W03/?area=TT&ref_=bo_wey_table_16,False,Trinad & Tobago,2025-01-15,January,2025.0,103 min,Horror,tt4216984,"$20,707,280"
Mar 14-16,3048380.0,-0.216,4114705.0,-0.234,60,Wolfgang (extraordinari),"Drama, Family",https://www.boxofficemojo.com/weekend/2025W11/?area=ES&ref_=bo_wey_table_12,False,Spain,2025-03-14,March,2025.0,110 min,"Drama, Family",tt32676674,N/A
May 9-11,5567573.0,-0.488,5985658.0,-0.458,39,Yadang: The Snitch,"Action, Crime, Drama",https://www.boxofficemojo.com/weekend/2025W19/?area=KR&ref_=bo_wey_table_4,False,South Korea,2025-05-09,May,2025.0,122 min,"Action, Crime, Drama",tt35851026,N/A
Apr 25-27,6899255.0,0.262,7148901.0,0.23,42,Yadang: The Snitch,"Action, Crime, Drama",https://www.boxofficemojo.com/weekend/2025W17/?area=KR&ref_=bo_wey_table_6,False,South Korea,2025-04-25,April,2025.0,122 min,"Action, Crime, Drama",tt35851026,N/A
Apr 18-20,5468151.0,0.533,5810879.0,0.458,43,Yadang: The Snitch,"Action, Crime, Drama",https://www.boxofficemojo.com/weekend/2025W16/?area=KR&ref_=bo_wey_table_7,False,South Korea,2025-04-18,April,2025.0,122 min,"Action, Crime, Drama",tt35851026,N/A
