Rank,%± LW,Overall Gross,%± LW1,Releases,#1 Release,Long Weekend,Country,Formatted_Date,Month,Year,Runtime,Genre,IMDb_ID,Budget
7293031,-0.196,7683252,-0.163,19,Doraemon: Nobita's Art World Tales,FALSE,Japan,05-04-2025,April,2025,118,Adventure,tt33512868,200480609
7293031,-0.196,7683252,-0.163,19,Doraemon: Nobita's Art World Tales,FALSE,Japan,05-04-2025,April,2025,101,Comedy,tt33512868,236115100
9068601,-0.096,9180039,-0.106,18,Doraemon: Nobita's Art World Tales,FALSE,Japan,29-03-2025,March,2025,118,Animation,tt33512868,254567693
9068601,-0.096,9180039,-0.106,18,Doraemon: Nobita's Art World Tales,FALSE,Japan,29-03-2025,March,2025,118,Adventure,tt33512868,200480609
9068601,-0.096,9180039,-0.106,18,Doraemon: Nobita's Art World Tales,FALSE,Japan,29-03-2025,March,2025,101,Comedy,tt33512868,236115100
10026999,-0.198,10272241,-0.217,18,Doraemon: Nobita's Art World Tales,FALSE,Japan,22-03-2025,March,2025,118,Animation,tt33512868,254567693
10026999,-0.198,10272241,-0.217,18,Doraemon: Nobita's Art World Tales,FALSE,Japan,22-03-2025,March,2025,118,Adventure,tt33512868,200480609
10026999,-0.198,10272241,-0.217,18,Doraemon: Nobita's Art World Tales,FALSE,Japan,22-03-2025,March,2025,101,Comedy,tt33512868,236115100
12509644,-0.074,13111605,-0.077,18,Doraemon: Nobita's Art World Tales,FALSE,Japan,15-03-2025,March,2025,118,Animation,tt33512868,254567693
12509644,-0.074,13111605,-0.077,18,Doraemon: Nobita's Art World Tales,FALSE,Japan,15-03-2025,March,2025,118,Adventure,tt33512868,200480609
12509644,-0.074,13111605,-0.077,18,Doraemon: Nobita's Art World Tales,FALSE,Japan,15-03-2025,March,2025,101,Comedy,tt33512868,236115100
13502560,0.879,14205743,0.791,18,Doraemon: Nobita's Art World Tales,FALSE,Japan,08-03-2025,March,2025,118,Animation,tt33512868,254567693
13502560,0.879,14205743,0.791,18,Doraemon: Nobita's Art World Tales,FALSE,Japan,08-03-2025,March,2025,118,Adventure,tt33512868,200480609
13502560,0.879,14205743,0.791,18,Doraemon: Nobita's Art World Tales,FALSE,Japan,08-03-2025,March,2025,101,Comedy,tt33512868,236115100
1045529,-0.619,1058754,-0.616,19,Doraemon: Nobita's Art World Tales,FALSE,Vietnam,23-05-2025,May,2025,118,Animation,tt33512868,254567693
1045529,-0.619,1058754,-0.616,19,Doraemon: Nobita's Art World Tales,FALSE,Vietnam,23-05-2025,May,2025,118,Adventure,tt33512868,200480609
1045529,-0.619,1058754,-0.616,19,Doraemon: Nobita's Art World Tales,FALSE,Vietnam,23-05-2025,May,2025,101,Comedy,tt33512868,236115100
2747541,-0.046,2760699,-0.044,17,Doraemon: Nobita's Art World Tales,FALSE,Vietnam,16-05-2025,May,2025,118,Animation,tt33512868,254567693
2747541,-0.046,2760699,-0.044,17,Doraemon: Nobita's Art World Tales,FALSE,Vietnam,16-05-2025,May,2025,118,Adventure,tt33512868,200480609
2747541,-0.046,2760699,-0.044,17,Doraemon: Nobita's Art World Tales,FALSE,Vietnam,16-05-2025,May,2025,101,Comedy,tt33512868,236115100
23136,-0.691,23136,-0.691,3,Drop,FALSE,Malaysia,24-04-2025,April,2025,95,Drama,tt32149847,16595320
23136,-0.691,23136,-0.691,3,Drop,FALSE,Malaysia,24-04-2025,April,2025,95,Mystery,tt32149847,16595320
23136,-0.691,23136,-0.691,3,Drop,FALSE,Malaysia,24-04-2025,April,2025,95,Thriller,tt32149847,16595320
18534,-0.506,18534,-0.506,4,Drop,FALSE,Israel,22-05-2025,May,2025,95,Drama,tt32149847,16595320
18534,-0.506,18534,-0.506,4,Drop,FALSE,Israel,22-05-2025,May,2025,95,Mystery,tt32149847,16595320
18534,-0.506,18534,-0.506,4,Drop,FALSE,Israel,22-05-2025,May,2025,95,Thriller,tt32149847,16595320
34838,-0.343,34838,-0.343,3,Drop,FALSE,Israel,08-05-2025,May,2025,95,Drama,tt32149847,16595320
34838,-0.343,34838,-0.343,3,Drop,FALSE,Israel,08-05-2025,May,2025,95,Mystery,tt32149847,16595320
34838,-0.343,34838,-0.343,3,Drop,FALSE,Israel,08-05-2025,May,2025,95,Thriller,tt32149847,16595320
53031,-0.032,53031,-0.032,5,Drop,FALSE,Israel,01-05-2025,May,2025,95,Drama,tt32149847,16595320
53031,-0.032,53031,-0.032,5,Drop,FALSE,Israel,01-05-2025,May,2025,95,Mystery,tt32149847,16595320
53031,-0.032,53031,-0.032,5,Drop,FALSE,Israel,01-05-2025,May,2025,95,Thriller,tt32149847,16595320
54788,-0.468,54788,-0.468,6,Drop,FALSE,Israel,24-04-2025,April,2025,95,Drama,tt32149847,16595320
54788,-0.468,54788,-0.468,6,Drop,FALSE,Israel,24-04-2025,April,2025,95,Mystery,tt32149847,16595320
54788,-0.468,54788,-0.468,6,Drop,FALSE,Israel,24-04-2025,April,2025,95,Thriller,tt32149847,16595320
266,-0.891,266,-0.891,1,Drop,FALSE,Venezuela,02-05-2025,May,2025,95,Drama,tt32149847,16595320
266,-0.891,266,-0.891,1,Drop,FALSE,Venezuela,02-05-2025,May,2025,95,Mystery,tt32149847,16595320
266,-0.891,266,-0.891,1,Drop,FALSE,Venezuela,02-05-2025,May,2025,95,Thriller,tt32149847,16595320
2436,-0.861,2436,-0.861,1,Drop,FALSE,Venezuela,25-04-2025,April,2025,95,Drama,tt32149847,16595320
2436,-0.861,2436,-0.861,1,Drop,FALSE,Venezuela,25-04-2025,April,2025,95,Mystery,tt32149847,16595320
2436,-0.861,2436,-0.861,1,Drop,FALSE,Venezuela,25-04-2025,April,2025,95,Thriller,tt32149847,16595320
17588,-0.35,17588,-0.35,4,Drop,FALSE,Venezuela,18-04-2025,April,2025,95,Drama,tt32149847,16595320
17588,-0.35,17588,-0.35,4,Drop,FALSE,Venezuela,18-04-2025,April,2025,95,Mystery,tt32149847,16595320
17588,-0.35,17588,-0.35,4,Drop,FALSE,Venezuela,18-04-2025,April,2025,95,Thriller,tt32149847,16595320
27065,0.125,27065,0.125,4,Drop,FALSE,Venezuela,11-04-2025,April,2025,95,Drama,tt32149847,16595320
27065,0.125,27065,0.125,4,Drop,FALSE,Venezuela,11-04-2025,April,2025,95,Mystery,tt32149847,16595320
27065,0.125,27065,0.125,4,Drop,FALSE,Venezuela,11-04-2025,April,2025,95,Thriller,tt32149847,16595320
51,-0.691,51,-0.691,1,Drop,FALSE,Ukraine,15-05-2025,May,2025,95,Drama,tt32149847,16595320
51,-0.691,51,-0.691,1,Drop,FALSE,Ukraine,15-05-2025,May,2025,95,Mystery,tt32149847,16595320
51,-0.691,51,-0.691,1,Drop,FALSE,Ukraine,15-05-2025,May,2025,95,Thriller,tt32149847,16595320
165,-0.516,165,-0.516,1,Drop,FALSE,Ukraine,08-05-2025,May,2025,95,Drama,tt32149847,16595320
165,-0.516,165,-0.516,1,Drop,FALSE,Ukraine,08-05-2025,May,2025,95,Mystery,tt32149847,16595320
165,-0.516,165,-0.516,1,Drop,FALSE,Ukraine,08-05-2025,May,2025,95,Thriller,tt32149847,16595320
341,-0.838,341,-0.838,1,Drop,FALSE,Ukraine,01-05-2025,May,2025,95,Drama,tt32149847,16595320
341,-0.838,341,-0.838,1,Drop,FALSE,Ukraine,01-05-2025,May,2025,95,Mystery,tt32149847,16595320
341,-0.838,341,-0.838,1,Drop,FALSE,Ukraine,01-05-2025,May,2025,95,Thriller,tt32149847,16595320
2107,-0.826,2107,-0.826,2,Drop,FALSE,Ukraine,24-04-2025,April,2025,95,Drama,tt32149847,16595320
2107,-0.826,2107,-0.826,2,Drop,FALSE,Ukraine,24-04-2025,April,2025,95,Mystery,tt32149847,16595320
2107,-0.826,2107,-0.826,2,Drop,FALSE,Ukraine,24-04-2025,April,2025,95,Thriller,tt32149847,16595320
12129,-0.809,12129,-0.809,2,Drop,FALSE,Ukraine,17-04-2025,April,2025,95,Drama,tt32149847,16595320
12129,-0.809,12129,-0.809,2,Drop,FALSE,Ukraine,17-04-2025,April,2025,95,Mystery,tt32149847,16595320
12129,-0.809,12129,-0.809,2,Drop,FALSE,Ukraine,17-04-2025,April,2025,95,Thriller,tt32149847,16595320
63463,-0.448,63463,-0.448,2,Drop,FALSE,Ukraine,10-04-2025,April,2025,95,Drama,tt32149847,16595320
63463,-0.448,63463,-0.448,2,Drop,FALSE,Ukraine,10-04-2025,April,2025,95,Mystery,tt32149847,16595320
63463,-0.448,63463,-0.448,2,Drop,FALSE,Ukraine,10-04-2025,April,2025,95,Thriller,tt32149847,16595320
2900,-0.999,2900,-0.999,1,Drop,FALSE,Vietnam,18-04-2025,April,2025,95,Drama,tt32149847,16595320
2900,-0.999,2900,-0.999,1,Drop,FALSE,Vietnam,18-04-2025,April,2025,95,Mystery,tt32149847,16595320
2900,-0.999,2900,-0.999,1,Drop,FALSE,Vietnam,18-04-2025,April,2025,95,Thriller,tt32149847,16595320
8453,-0.15,8453,-0.15,3,Drop,FALSE,Uruguay,17-04-2025,April,2025,95,Drama,tt32149847,16595320
8453,-0.15,8453,-0.15,3,Drop,FALSE,Uruguay,17-04-2025,April,2025,95,Mystery,tt32149847,16595320
8453,-0.15,8453,-0.15,3,Drop,FALSE,Uruguay,17-04-2025,April,2025,95,Thriller,tt32149847,16595320
9941,-0.703,9941,-0.703,4,Drop,FALSE,Uruguay,10-04-2025,April,2025,95,Drama,tt32149847,16595320
9941,-0.703,9941,-0.703,4,Drop,FALSE,Uruguay,10-04-2025,April,2025,95,Mystery,tt32149847,16595320
9941,-0.703,9941,-0.703,4,Drop,FALSE,Uruguay,10-04-2025,April,2025,95,Thriller,tt32149847,16595320
3432,-0.688,3432,-0.688,1,Drop,FALSE,Trinad & Tobago,23-04-2025,April,2025,95,Drama,tt32149847,16595320
3432,-0.688,3432,-0.688,1,Drop,FALSE,Trinad & Tobago,23-04-2025,April,2025,95,Mystery,tt32149847,16595320
3432,-0.688,3432,-0.688,1,Drop,FALSE,Trinad & Tobago,23-04-2025,April,2025,95,Thriller,tt32149847,16595320
11013,2.106,11013,2.106,1,Drop,FALSE,Trinad & Tobago,16-04-2025,April,2025,95,Drama,tt32149847,16595320
11013,2.106,11013,2.106,1,Drop,FALSE,Trinad & Tobago,16-04-2025,April,2025,95,Mystery,tt32149847,16595320
11013,2.106,11013,2.106,1,Drop,FALSE,Trinad & Tobago,16-04-2025,April,2025,95,Thriller,tt32149847,16595320
11464,-0.99,11464,-0.99,3,Drop,FALSE,Portugal,24-04-2025,April,2025,95,Drama,tt32149847,16595320
11464,-0.99,11464,-0.99,3,Drop,FALSE,Portugal,24-04-2025,April,2025,95,Mystery,tt32149847,16595320
11464,-0.99,11464,-0.99,3,Drop,FALSE,Portugal,24-04-2025,April,2025,95,Thriller,tt32149847,16595320
53791,-0.958,53791,-0.962,7,Drop,FALSE,Portugal,10-04-2025,April,2025,95,Drama,tt32149847,16595320
53791,-0.958,53791,-0.962,7,Drop,FALSE,Portugal,10-04-2025,April,2025,95,Mystery,tt32149847,16595320
53791,-0.958,53791,-0.962,7,Drop,FALSE,Portugal,10-04-2025,April,2025,95,Thriller,tt32149847,16595320
4621542,1.192,4630412,1.177,15,Face Off 8: Embrace of Light,FALSE,Vietnam,02-05-2025,May,2025,118,N/A,tt36808524,145794338
1689144,-0.472,1689144,-0.472,4,Final Destination: Bloodlines,FALSE,Australia,23-05-2025,May,2025,110,Horror,tt9619824,74346140
3197239,5.141,3197239,5.141,3,Final Destination: Bloodlines,FALSE,Australia,16-05-2025,May,2025,110,Horror,tt9619824,74346140
1689144,-0.472,1689144,-0.472,4,Final Destination: Bloodlines,FALSE,India,23-05-2025,May,2025,110,Horror,tt9619824,74346140
3197239,5.141,3197239,5.141,3,Final Destination: Bloodlines,FALSE,India,16-05-2025,May,2025,110,Horror,tt9619824,74346140
3662862,1.257,3662862,1.257,5,Final Destination: Bloodlines,FALSE,Brazil,15-05-2025,May,2025,110,Horror,tt9619824,74346140
9438339,0.304,10378269,0.302,69,Final Destination: Bloodlines,FALSE,United Kingdom,16-05-2025,May,2025,110,Horror,tt9619824,74346140
1867862,1.757,1867862,1.757,3,Final Destination: Bloodlines,FALSE,Malaysia,15-05-2025,May,2025,110,Horror,tt9619824,74346140
7110503,-0.125,8574925,-0.242,37,Final Destination: Bloodlines,FALSE,France,14-05-2025,May,2025,110,Horror,tt9619824,74346140
290726,0.072,303250,0.044,21,Final Destination: Bloodlines,FALSE,South Africa,16-05-2025,May,2025,110,Horror,tt9619824,74346140
2492181,-0.117,2945848,-0.159,66,Final Destination: Bloodlines,FALSE,Spain,16-05-2025,May,2025,110,Horror,tt9619824,74346140
909093,0.268,1054890,0.236,62,Final Destination: Bloodlines,FALSE,Turkey,16-05-2025,May,2025,110,Horror,tt9619824,74346140
2825741,0.12,3258572,0.101,44,Final Destination: Bloodlines,FALSE,UAE,15-05-2025,May,2025,110,Horror,tt9619824,74346140
76780,0.165,83341,0.115,20,Final Destination: Bloodlines,FALSE,Slovenia,15-05-2025,May,2025,110,Horror,tt9619824,74346140
306895,0.06,347312,0.038,19,Final Destination: Bloodlines,FALSE,Slovakia,15-05-2025,May,2025,110,Horror,tt9619824,74346140
619362,-0.038,686080,-0.051,27,Final Destination: Bloodlines,FALSE,Romania,16-05-2025,May,2025,110,Horror,tt9619824,74346140
1455256,0.06,1506534,0.065,19,Final Destination: Bloodlines,FALSE,Poland,16-05-2025,May,2025,110,Horror,tt9619824,74346140
25917,-0.887,25917,-0.887,6,Flight Risk,FALSE,Thailand,06-02-2025,February,2025,91,Action,tt10078772,29783527
25917,-0.887,25917,-0.887,6,Flight Risk,FALSE,Thailand,06-02-2025,February,2025,91,Crime,tt10078772,29783527
25917,-0.887,25917,-0.887,6,Flight Risk,FALSE,Thailand,06-02-2025,February,2025,91,Drama,tt10078772,29783527
102649,-0.014,102649,-0.014,5,Flight Risk,FALSE,Thailand,23-01-2025,January,2025,91,Action,tt10078772,29783527
102649,-0.014,102649,-0.014,5,Flight Risk,FALSE,Thailand,23-01-2025,January,2025,91,Crime,tt10078772,29783527
102649,-0.014,102649,-0.014,5,Flight Risk,FALSE,Thailand,23-01-2025,January,2025,91,Drama,tt10078772,29783527
1541242,-0.143,1841432,-0.198,37,Flight Risk,FALSE,UAE,23-01-2025,January,2025,91,Action,tt10078772,29783527
1541242,-0.143,1841432,-0.198,37,Flight Risk,FALSE,UAE,23-01-2025,January,2025,91,Crime,tt10078772,29783527
1541242,-0.143,1841432,-0.198,37,Flight Risk,FALSE,UAE,23-01-2025,January,2025,91,Drama,tt10078772,29783527
33264,-0.282,33264,-0.282,6,Flight Risk,FALSE,Venezuela,07-02-2025,February,2025,91,Action,tt10078772,29783527
33264,-0.282,33264,-0.282,6,Flight Risk,FALSE,Venezuela,07-02-2025,February,2025,91,Crime,tt10078772,29783527
33264,-0.282,33264,-0.282,6,Flight Risk,FALSE,Venezuela,07-02-2025,February,2025,91,Drama,tt10078772,29783527
14712113,0.891,18878873,0.681,36,God Save the Tuche,FALSE,France,05-02-2025,February,2025,95,Comedy,tt33613785,236115100
11695032,-0.332,11701089,-0.333,12,Grand Maison Paris,FALSE,Japan,11-01-2025,January,2025,111,Drama,tt32868318,32580655
2969908,-0.377,3735885,-0.312,40,Harbin,FALSE,South Korea,17-01-2025,January,2025,108,Action,tt23630030,160991022
2969908,-0.377,3735885,-0.312,40,Harbin,FALSE,South Korea,17-01-2025,January,2025,108,Crime,tt23630030,160991022
2969908,-0.377,3735885,-0.312,40,Harbin,FALSE,South Korea,17-01-2025,January,2025,108,History,tt23630030,6233517
4763473,-0.324,5433635,-0.283,39,Harbin,FALSE,South Korea,10-01-2025,January,2025,108,Action,tt23630030,160991022
4763473,-0.324,5433635,-0.283,39,Harbin,FALSE,South Korea,10-01-2025,January,2025,108,Crime,tt23630030,160991022
4763473,-0.324,5433635,-0.283,39,Harbin,FALSE,South Korea,10-01-2025,January,2025,108,History,tt23630030,6233517
7050008,-0.318,7581615,-0.296,40,Harbin,FALSE,South Korea,03-01-2025,January,2025,108,Action,tt23630030,160991022
7050008,-0.318,7581615,-0.296,40,Harbin,FALSE,South Korea,03-01-2025,January,2025,108,Crime,tt23630030,160991022
7050008,-0.318,7581615,-0.296,40,Harbin,FALSE,South Korea,03-01-2025,January,2025,108,History,tt23630030,6233517
755670,-0.197,929570,-0.125,40,I'm Still Here,FALSE,Portugal,06-02-2025,February,2025,137,Biography,tt14961016,6233517
755670,-0.197,929570,-0.125,40,I'm Still Here,FALSE,Portugal,06-02-2025,February,2025,137,Drama,tt14961016,6233517
755670,-0.197,929570,-0.125,40,I'm Still Here,FALSE,Portugal,06-02-2025,February,2025,137,History,tt14961016,6233517
968014,0.023,1057609,-0.008,37,I'm Still Here,FALSE,Portugal,23-01-2025,January,2025,137,Biography,tt14961016,6233517
968014,0.023,1057609,-0.008,37,I'm Still Here,FALSE,Portugal,23-01-2025,January,2025,137,Drama,tt14961016,6233517
968014,0.023,1057609,-0.008,37,I'm Still Here,FALSE,Portugal,23-01-2025,January,2025,137,History,tt14961016,6233517
946250,-0.04,1066102,-0.041,39,I'm Still Here,FALSE,Portugal,16-01-2025,January,2025,137,Biography,tt14961016,6233517
946250,-0.04,1066102,-0.041,39,I'm Still Here,FALSE,Portugal,16-01-2025,January,2025,137,Drama,tt14961016,6233517
946250,-0.04,1066102,-0.041,39,I'm Still Here,FALSE,Portugal,16-01-2025,January,2025,137,History,tt14961016,6233517
27590,-0.883,27590,-0.883,9,In the Lost Lands,FALSE,Australia,14-03-2025,March,2025,101,Action,tt4419684,1870305
27590,-0.883,27590,-0.883,9,In the Lost Lands,FALSE,Australia,14-03-2025,March,2025,101,Adventure,tt4419684,1870305
27590,-0.883,27590,-0.883,9,In the Lost Lands,FALSE,Australia,14-03-2025,March,2025,101,Fantasy,tt4419684,1870305
27590,-0.883,27590,-0.883,9,In the Lost Lands,FALSE,India,14-03-2025,March,2025,101,Action,tt4419684,1870305
27590,-0.883,27590,-0.883,9,In the Lost Lands,FALSE,India,14-03-2025,March,2025,101,Adventure,tt4419684,1870305
27590,-0.883,27590,-0.883,9,In the Lost Lands,FALSE,India,14-03-2025,March,2025,101,Fantasy,tt4419684,1870305
544020,-0.014,650099,0.012,19,Jak se nám to mohlo stát!?,FALSE,Czech Replublic,27-03-2025,March,2025,118,N/A,tt36343829,145794338
551874,-0.333,642463,-0.34,19,Jak se nám to mohlo stát!?,FALSE,Czech Replublic,20-03-2025,March,2025,118,N/A,tt36343829,145794338
336945,0.198,385351,0.206,20,Jak se nám to mohlo stát!?,FALSE,Slovakia,27-03-2025,March,2025,118,N/A,tt36343829,145794338
2111550,-0.075,2198937,-0.058,16,Kleks i wynalazek Filipa Golarza,FALSE,Poland,17-01-2025,January,2025,109,Fantasy,tt34982536,86656856
2283207,-0.576,2334187,-0.575,15,Kleks i wynalazek Filipa Golarza,FALSE,Poland,10-01-2025,January,2025,109,Fantasy,tt34982536,86656856
5908997,278.438,6022471,283.804,26,L2: Empuraan,FALSE,UAE,03-04-2025,April,2025,179,Action,tt10505918,160991022
5908997,278.438,6022471,283.804,26,L2: Empuraan,FALSE,UAE,03-04-2025,April,2025,179,Crime,tt10505918,160991022
5908997,278.438,6022471,283.804,26,L2: Empuraan,FALSE,UAE,03-04-2025,April,2025,179,Thriller,tt10505918,34790683
2575965,-0.679,2789370,-0.665,38,Lilo & Stitch,FALSE,South Korea,23-05-2025,May,2025,85,Animation,tt0275847,145794338
2575965,-0.679,2789370,-0.665,38,Lilo & Stitch,FALSE,South Korea,23-05-2025,May,2025,85,Adventure,tt0275847,145794338
2575965,-0.679,2789370,-0.665,38,Lilo & Stitch,FALSE,South Korea,23-05-2025,May,2025,85,Comedy,tt0275847,145794338
11209203,2.06,11209203,2.06,3,Lilo & Stitch,FALSE,Brazil,22-05-2025,May,2025,85,Animation,tt0275847,145794338
11209203,2.06,11209203,2.06,3,Lilo & Stitch,FALSE,Brazil,22-05-2025,May,2025,85,Adventure,tt0275847,145794338
11209203,2.06,11209203,2.06,3,Lilo & Stitch,FALSE,Brazil,22-05-2025,May,2025,85,Comedy,tt0275847,145794338
8991015,6.215,8991015,6.215,2,Lilo & Stitch,FALSE,China,23-05-2025,May,2025,85,Animation,tt0275847,145794338
8991015,6.215,8991015,6.215,2,Lilo & Stitch,FALSE,China,23-05-2025,May,2025,85,Adventure,tt0275847,145794338
8991015,6.215,8991015,6.215,2,Lilo & Stitch,FALSE,China,23-05-2025,May,2025,85,Comedy,tt0275847,145794338
15973829,0.692,16179438,0.559,43,Lilo & Stitch,FALSE,United Kingdom,23-05-2025,May,2025,85,Animation,tt0275847,145794338
15973829,0.692,16179438,0.559,43,Lilo & Stitch,FALSE,United Kingdom,23-05-2025,May,2025,85,Adventure,tt0275847,145794338
15973829,0.692,16179438,0.559,43,Lilo & Stitch,FALSE,United Kingdom,23-05-2025,May,2025,85,Comedy,tt0275847,145794338
392222,2.588,392222,2.584,10,Lilo & Stitch,FALSE,Finland,23-05-2025,May,2025,85,Animation,tt0275847,145794338
392222,2.588,392222,2.584,10,Lilo & Stitch,FALSE,Finland,23-05-2025,May,2025,85,Adventure,tt0275847,145794338
392222,2.588,392222,2.584,10,Lilo & Stitch,FALSE,Finland,23-05-2025,May,2025,85,Comedy,tt0275847,145794338
824649,-0.559,824649,-0.559,2,Lilo & Stitch,FALSE,Malaysia,22-05-2025,May,2025,85,Animation,tt0275847,145794338
824649,-0.559,824649,-0.559,2,Lilo & Stitch,FALSE,Malaysia,22-05-2025,May,2025,85,Adventure,tt0275847,145794338
824649,-0.559,824649,-0.559,2,Lilo & Stitch,FALSE,Malaysia,22-05-2025,May,2025,85,Comedy,tt0275847,145794338
997248,0.237,1017438,0.152,18,Lilo & Stitch,FALSE,Czech Replublic,22-05-2025,May,2025,85,Animation,tt0275847,145794338
